Fighter_Id,Fighter_Name,n_fights,weight_lbs,Stance,sig_str_pm,td_per_fight,sub_per_fight,kd_per_fight,ctrl_sec_per_fight,sig_str_accuracy,td_accuracy,head_ratio,body_ratio,leg_ratio,dist_ratio,clinch_ratio,ground_ratio,ko_rate,sub_rate,dec_rate,win_rate
02f2a9702ba3d167,Artem Lobov,4,145.0,Southpaw,4.642857142857143,0.75,0.0,0.0,47.25,0.4380053908355795,0.3,0.5169230769230769,0.16,0.3230769230769231,0.9384615384615385,0.046153846153846156,0.015384615384615385,0.0,0.0,1.0,0.7142857142857143
02f2a9702ba3d167,Ryan Hall,1,145.0,Southpaw,1.5333333333333334,1.0,1.0,0.0,446.0,0.5609756097560976,0.3333333333333333,0.6521739130434783,0.043478260869565216,0.30434782608695654,0.391304347826087,0.0,0.6086956521739131,0.0,0.0,1.0,0.7142857142857143
02f8fedc18cbd26c,Ashley Yoder,1,115.0,Orthodox,6.8,0.0,0.0,0.0,9.0,0.379182156133829,0.0,0.5784313725490197,0.3137254901960784,0.10784313725490197,0.9117647058823529,0.08823529411764706,0.0,0.0,0.0,1.0,0.2
02f8fedc18cbd26c,Emily Ducote,2,115.0,Orthodox,7.133333333333334,0.0,0.0,0.0,23.0,0.5529715762273901,0.0,0.6308411214953271,0.18691588785046728,0.1822429906542056,0.9439252336448598,0.04205607476635514,0.014018691588785047,0.0,0.0,1.0,0.2
02f8fedc18cbd26c,Jessica Penne,1,115.0,Orthodox,4.2,0.0,0.0,0.0,0.0,0.2581967213114754,0.0,0.5873015873015873,0.4126984126984127,0.0,0.873015873015873,0.12698412698412698,0.0,0.0,0.0,1.0,0.2
02f8fedc18cbd26c,Loopy Godinez,1,115.0,Orthodox,8.8,1.0,0.0,0.0,13.0,0.5365853658536586,0.3333333333333333,0.803030303030303,0.09090909090909091,0.10606060606060606,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,1.0,0.2
032cc3922d871c7f,Gleison Tibau,1,155.0,Orthodox,1.8666666666666667,1.0,0.0,0.0,17.0,0.3218390804597701,0.16666666666666666,0.5357142857142857,0.4642857142857143,0.0,0.6785714285714286,0.32142857142857145,0.0,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.6153846153846154
032cc3922d871c7f,Kamal Shalorus,1,155.0,Orthodox,1.0714285714285714,0.0,0.0,0.0,5.0,0.29545454545454547,0.0,0.6923076923076923,0.15384615384615385,0.15384615384615385,0.8461538461538461,0.15384615384615385,0.0,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.6153846153846154
032cc3922d871c7f,Khabib Nurmagomedov,8,155.0,Orthodox,4.722386296515062,5.875,1.0,0.0,508.375,0.5287698412698413,0.573170731707317,0.8874296435272045,0.075046904315197,0.0375234521575985,0.38461538461538464,0.0150093808630394,0.600375234521576,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.6153846153846154
032cc3922d871c7f,Pat Healy,1,155.0,Orthodox,2.933333333333333,0.0,0.0,0.0,6.0,0.2802547770700637,0.0,0.6136363636363636,0.2727272727272727,0.11363636363636363,0.9545454545454546,0.045454545454545456,0.0,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.6153846153846154
032cc3922d871c7f,Rafael Dos Anjos,1,155.0,Orthodox,1.3333333333333333,0.0,0.0,0.0,14.0,0.35714285714285715,0.0,0.55,0.35,0.1,0.9,0.05,0.05,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.6153846153846154
032cc3922d871c7f,Thiago Tavares,1,155.0,Orthodox,1.0434782608695652,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.15384615384615385,0.38461538461538464,0.46153846153846156,0.6153846153846154
0359313549d230a1,Pete Sell,7,170.0,Orthodox,2.602739726027397,0.5714285714285714,0.5714285714285714,0.14285714285714285,83.85714285714286,0.42431761786600497,0.21052631578947367,0.7309941520467836,0.16374269005847952,0.10526315789473684,0.8245614035087719,0.13450292397660818,0.04093567251461988,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.2857142857142857
03f982ca3735070c,Aleksei Oleinik,1,250.0,Southpaw,5.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6875,0.0625,0.125,0.4375
03f982ca3735070c,Cyril Asker,1,250.0,Southpaw,1.1538461538461537,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.6875,0.0625,0.125,0.4375
03f982ca3735070c,Marcin Tybura,1,250.0,Southpaw,0.9756097560975611,1.0,0.0,0.0,138.0,0.4,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.6875,0.0625,0.125,0.4375
03f982ca3735070c,Mark Godbeer,1,250.0,Southpaw,0.6691449814126395,0.0,0.0,0.0,0.0,0.2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6875,0.0625,0.125,0.4375
03f982ca3735070c,Nikita Krylov,1,250.0,Southpaw,26.4,0.0,0.0,1.0,3.0,0.6875,0.0,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.7272727272727273,0.0,0.2727272727272727,0.6875,0.0625,0.125,0.4375
03f982ca3735070c,Walt Harris,11,250.0,Southpaw,2.657342657342657,0.09090909090909091,0.09090909090909091,0.6363636363636364,11.909090909090908,0.36430678466076694,0.16666666666666666,0.6558704453441295,0.2591093117408907,0.08502024291497975,0.708502024291498,0.09716599190283401,0.19433198380566802,0.6875,0.0625,0.125,0.4375
040a74bb0a465c54,Alan Omer,1,145.0,Southpaw,2.9957203994293864,2.0,0.0,0.0,206.0,0.5303030303030303,0.5,0.7714285714285715,0.14285714285714285,0.08571428571428572,0.5714285714285714,0.2571428571428571,0.17142857142857143,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.6923076923076923
040a74bb0a465c54,Arnold Allen,9,145.0,Southpaw,3.063731763501407,1.0,0.2222222222222222,0.3333333333333333,121.0,0.3993993993993994,0.5294117647058824,0.7518796992481203,0.18295739348370926,0.06516290726817042,0.8922305764411027,0.042606516290726815,0.06516290726817042,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.6923076923076923
040a74bb0a465c54,Calvin Kattar,1,145.0,Southpaw,2.727272727272727,0.0,0.0,0.0,0.0,0.2413793103448276,0.0,0.35714285714285715,0.42857142857142855,0.21428571428571427,1.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.6923076923076923
040a74bb0a465c54,Gilbert Melendez,1,145.0,Southpaw,1.5333333333333334,0.0,0.0,0.0,0.0,0.20353982300884957,0.0,0.8260869565217391,0.08695652173913043,0.08695652173913043,0.9565217391304348,0.043478260869565216,0.0,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.6923076923076923
040a74bb0a465c54,Movsar Evloev,1,145.0,Southpaw,3.4,5.0,0.0,0.0,211.0,0.4322033898305085,0.29411764705882354,0.6862745098039216,0.23529411764705882,0.0784313725490196,0.8823529411764706,0.09803921568627451,0.0196078431372549,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.6923076923076923
045f25b3a4c08e81,Jack Marshman,6,185.0,Orthodox,2.678843226788432,0.0,0.0,0.0,0.0,0.23848238482384823,0.0,0.5965909090909091,0.24431818181818182,0.1590909090909091,0.9772727272727273,0.022727272727272728,0.0,0.25,0.25,0.5,0.375
045f25b3a4c08e81,Magnus Cedenblad,1,185.0,Orthodox,4.153846153846154,3.0,0.0,0.0,269.0,0.43373493975903615,1.0,0.6944444444444444,0.16666666666666666,0.1388888888888889,0.6944444444444444,0.0,0.3055555555555556,0.25,0.25,0.5,0.375
045f25b3a4c08e81,Thiago Santos,1,185.0,Orthodox,3.673469387755102,1.0,0.0,1.0,100.0,0.38028169014084506,0.5,0.5185185185185185,0.14814814814814814,0.3333333333333333,0.6666666666666666,0.037037037037037035,0.2962962962962963,0.25,0.25,0.5,0.375
04643fd03d9159cc,Marcus Aurelio,6,155.0,Orthodox,2.362934362934363,0.8333333333333334,0.5,0.16666666666666666,90.16666666666667,0.3333333333333333,0.14285714285714285,0.8562091503267973,0.0915032679738562,0.05228758169934641,0.7647058823529411,0.09803921568627451,0.13725490196078433,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333
04835018f90b118c,Antonina Shevchenko,1,125.0,Orthodox,4.088586030664395,0.0,0.0,0.0,72.0,0.6349206349206349,0.0,0.8,0.2,0.0,0.6,0.2,0.2,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855
04835018f90b118c,Ariane da Silva,1,125.0,Orthodox,10.158730158730158,1.0,1.0,0.0,58.0,0.5039370078740157,1.0,0.703125,0.25,0.046875,0.578125,0.140625,0.28125,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855
04835018f90b118c,Casey O'Neill,3,125.0,Orthodox,6.783216783216783,0.3333333333333333,1.0,0.0,161.0,0.49658703071672355,0.2,0.718213058419244,0.2027491408934708,0.07903780068728522,0.8281786941580757,0.07560137457044673,0.09621993127147767,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855
04835018f90b118c,Roxanne Modafferi,1,125.0,Orthodox,8.0,2.0,0.0,0.0,66.0,0.33519553072625696,0.5,0.8166666666666667,0.16666666666666666,0.016666666666666666,0.9333333333333333,0.06666666666666667,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855
04835018f90b118c,Shana Dobson,1,125.0,Orthodox,1.8426103646833012,0.0,0.0,0.0,13.0,0.5714285714285714,0.0,0.5625,0.3125,0.125,0.6875,0.1875,0.125,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855
04b39f4e8eb59d7c,Cezar Ferreira,1,185.0,Switch,1.7333333333333334,3.0,0.0,0.0,409.0,0.4482758620689655,0.6,0.8076923076923077,0.038461538461538464,0.15384615384615385,0.3076923076923077,0.0,0.6923076923076923,0.8,0.0,0.2,0.2
04b39f4e8eb59d7c,Oluwale Bamgbose,3,185.0,Switch,3.1512605042016806,0.6666666666666666,0.0,0.0,27.333333333333332,0.5494505494505495,0.3333333333333333,0.36,0.38,0.26,0.7,0.3,0.0,0.8,0.0,0.2,0.2
